columns,sample,human_detected,csv_detected,id
DATEREELLE_DOC,"""[2017-07-18, 2017-09-20, 2018-01-10, 2017-09-06, 2018-02-15, 2017-11-20, 2017-10-10, 2017-11-09, 2017-09-22, 2018-02-23]""",date,date,04b575ae-155b-4cba-abd4-1a5e65c36eb3
insee,"""[57337, 42224, 55470, 43060, 08107, 46329, 54127, 55341, 58068, 02654]""",code_commune_insee,code_commune_insee,0693014d-0a4a-4690-930a-0a7d5013ba56
nom,"""[Saint-Étienne-d'Orthe, Goussonville, Le Chaffaut-Saint-Jurson, La Nouaye, Saint-Viaud, Lanarvily, Grand-Bourg, Fellering, Mosson, Montmacq]""",commune,commune,0693014d-0a4a-4690-930a-0a7d5013ba56
couleur,"""[1, 2, 3, 4, 5]""",,,0693014d-0a4a-4690-930a-0a7d5013ba56
REG,"""[32.0, 1.0, 2.0, 3.0, 4.0, 6.0, 75.0, 44.0, 76.0, 11.0]""",code_region,code_region,06d87272-4878-486f-9cd6-fe4ceed23071
DEP,"""[42, 17, 50, 51, 94, 33, 52, 92, 48, 05]""",code_departement,code_departement,06d87272-4878-486f-9cd6-fe4ceed23071
COMM,"""[22360, 53014, 42224, 77251, 79202, 32078, 33243, 35288, 49023, 23030]""",commune,code_commune_insee,06d87272-4878-486f-9cd6-fe4ceed23071
ANNEE_DEPOT,"""[Nombre :, 2017, 2015, 2012, 2016, 2013, 2018, 2014]""",year,year,06d87272-4878-486f-9cd6-fe4ceed23071
ID_PC,"""[04223318R0005, 0292061800016, 05726918N0051, 03148318P0027, 02122318R0009, 07511618V0068, 0281101800008, 05021818Y0035, 00309818A0010, 08848318A0009]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
CAT_MOA,"""[8.0, 9.0, 2.0, 1.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
TYPE_MOA,"""[2.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
RS_D,"""[GROUPE GETHERM SARL, Com d Agglo Saint-Dizier Der B, SA LE BLAUDY, Loi 1908, SYNDICAT INTERCOMMUNAL A VOCAT, GAEC BIDOND'LAIT, SARL LA CARLARIE, CEGITEL, Centrale de la Frasse, KRONOSOL SARL 57]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
DENOMINATION_D,"""[Communaute de Communes Carnelle Pays de France, REGION ILE DE FRANCE, ESPACE HENRI BESSEMER, CONSEIL GENERAL DES PYRENEES ORIENTALES, SAS M ET E, GAEC DU CLOS ROSET, SCI VILLENOY INVEST, DREAM, COMMUNE DE BOUC BEL AIR, SCI MTS]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SIRET_D,"""[95751521600043, 32936852601084, 48062277800011, 30110075600081, 79975931100019, 4008519940030, 84147837300019, 21700261700017, 83199779600014, 20004534200017]""",siret,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_NUM_D,"""[67 , 360, 171, 1/3/5, 50, 94, 52, 41/45, 644, 449]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_TYPEVOIE_D,"""[CHE, espla, Quart, BD, IMP, lieu, Allee, route, squar, Domai]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LIBELLEVOIE_D,"""[Avenue Foucault de Pavant, Jean Lenoir, MARZET, Grande Rrue, ZA LE MILAN, AVENUE DES MOULINS, rue des Parchemins, PLACE NEUVE, Rue de Lavernhe, rue de la Loire]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LIEUDIT_D,"""[Vers le Pre, Trevoaleg, LA PETITE RAGELIERE, ZI Les Petites Landes, La Cudotte, CS 24218, BASTIDE, GALY, Lotissement Trapeze, La Ferme du Mesnil]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_BP_D,"""[231, 42, 96232, BP 85, 215, 524, 15129, 51, 50, 22300]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_CP_D,"""[56580, 69780, 26160, 26420, 46190, 73500, 34110, 20132, 19150, 91080]""",code_postal,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LOCALITE_D,"""[Perols, LANDRY, BETAILLE, SAINT-MAURICE -- ETUSSON, RENNES, ST PHILBERT DE GRAND LIEU, Plevin, Saint Mard, SAINT PATRICE DE CLAIDS, BLAUSASC]""",commune,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_CEDEX_D,"""[19, 7, 5, 20, 17, Cedex, 43260, 07, 2, 4]""",,code_region,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_PAYS_D,"""[131.0, 132.0, 100.0, 137.0, 140.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_NUM_T,"""[2 - 4, 8 ET, 360, 50, 94, 52, 319, 644, 0044, 140]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_TYPEVOIE_T,"""[CHE, Squar, Quart, BD, IMP, Allee, route, avenu, Rue d, villa]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LIBELLEVOIE_T,"""[PECHDALBERT, Auguste Blanqui, Le Bois Blanc Le mauvais p, AV JACQUES DOUZANS, rue Amedee Gordini, MARZET, AV MARCEL PAUL, ZA LES BOULAIES, RUE  SAINTE, de Pierrefeu]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LIEUDIT_T,"""[les contamines, LES COURBETTIERES, ZAC du long jardin, 4-6-16 Et 18 Rue du Cdt Charcot, Cami de la Coma Serra, Site du Stade de l'Est, Trevoaleg, LA PETITE RAGELIERE, ZONE DE POPEY, LE GRAND LAUNAY]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_BP_T,"""[3331.0, 1123.0, 9.0, 10.0, 10321.0, 3825.0, 49.0, 243.0, 214.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_CP_T,"""[69780, 78113, 46190, 26420, 73500, 34110, 20132, 19150, 22300, 80670]""",code_postal,code_postal,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_LOCALITE_T,"""[VOUNEUIL-SOUS-BIARD, BETAILLE, SAINT-MAURICE -- ETUSSON, SAINT VALLIER DE THIEY, LE CHESNAY, RENNES, LA BOUILLADISSE, Saint-Cyr-l Ecole, Plevin, Saint Mard]""",commune,,06d87272-4878-486f-9cd6-fe4ceed23071
ADR_CEDEX_T,"""[9.0, 25645.0, 59376.0, 13108.0, 84918.0, 43260.0, 93885.0, 6206.0, 1535.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
CADASTRE1,"""[0826AC, 0428BM, 0118A, 09ZO, 771pAW, 9ZM, 795CN, 0835A, 237ZM, 532AH]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
CADASTRE2,"""[0036MP, 92AP, 20380F, 0245EV, 01890A, 0287N0, 282BE, 0500AR, 0053ZM, 116AW]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
CADASTRE3,"""[0316AB, 0236EE, 55AT, 5806, 112AW, 2AK, 0667BC, 07620E, 0157BW, 0068ZS]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
TYPE_EVT,"""[1.0, 2.0, 3.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SUPERFICIE_T,"""[0.0, 1.0, 8.0, 8200.0, 65550.0, 573457.0, 57361.0, 19.0, 8211.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
LOTISSEMENT,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
ZAC,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
AFU,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
NATURE_PROJET,"""[1.0, 2.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
I_EXTENSION,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_SURELEVATION,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_NIVSUPP,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
NB_CHB,"""[0.0, 2.0, 3.0, 4.0, 8.0, 10.0, 12.0, 140.0, 14.0, 15.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A2,"""[0.0, 1028.0, 526.0, 20.0, 2078.0, 30.0, 550.0, 1064.0, 41.0, 1082.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B2,"""[0.0, 4.0, 6.0, 12813.0, 15.0, 17.0, 11282.0, 20.0, 21.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D2,"""[0.0, 263.0, 139.0, 395.0, 140.0, 401.0, 280.0, 1306.0, 158.0, 161.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E2,"""[0.0, 5.0, 6.0, 11.0, 15.0, 17.0, 914.0, 21.0, 150.0, 157.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F2,"""[0.0, 387.0, 261.0, 2310.0, 1414.0, 6.0, 139.0, 140.0, 655.0, 401.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A3,"""[0.0, 10.0, 12.0, 14.0, 15.0, 17.0, 19.0, 20.0, 21.0, 2069.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B3,"""[0.0, 1.0, 2.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D3,"""[0.0, 7.0, 9.0, 13.0, 15.0, 18.0, 19.0, 20.0, 22.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E3,"""[0.0, 513.0, 2.0, 1.0, 5.0, 1030.0, 7.0, 10.0, 11.0, 12.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F3,"""[0.0, 2.0, 514.0, 516.0, 7.0, 2568.0, 523.0, 14.0, 528.0, 19.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A4,"""[0.0, 12.0, 18.0, 21.0, 23.0, 24.0, 27.0, 28.0, 30.0, 32.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B4,"""[0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D4,"""[0.0, 2.0, 4.0, 5.0, 3078.0, 6.0, 522.0, 11.0, 14.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E4,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F4,"""[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 522.0, 12.0, 17.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A5,"""[0.0, 1028.0, 517.0, 6660.0, 3076.0, 520.0, 1541.0, 1546.0, 523.0, 2575.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B5,"""[0.0, 3.0, 4.0, 2563.0, 522.0, 13.0, 526.0, 15.0, 530.0, 1557.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D5,"""[0.0, 5.0, 7.0, 397.0, 530.0, 21.0, 22.0, 24.0, 1444.0, 549.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E5,"""[0.0, 1.0, 3330.0, 3.0, 4.0, 1541.0, 135.0, 264.0, 9.0, 906.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F5,"""[0.0, 134.0, 7.0, 135.0, 9.0, 397.0, 142.0, 655.0, 16.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A6,"""[0.0, 16386.0, 6148.0, 2054.0, 4112.0, 25.0, 106529.0, 14373.0, 37.0, 28712.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B6,"""[0.0, 1.0, 2.0, 3.0, 6.0, 12.0, 14.0, 16.0, 17.0, 19.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D6,"""[0.0, 35.0, 420.0, 1604.0, 72.0, 110.0, 1231.0, 1360.0, 496.0, 565.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E6,"""[0.0, 1027.0, 517.0, 5.0, 774.0, 14862.0, 142.0, 144.0, 272.0, 17.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F6,"""[0.0, 1035.0, 272.0, 5906.0, 288.0, 35.0, 678.0, 39.0, 40.0, 5294.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A7,"""[0.0, 4099.0, 12295.0, 9.0, 20.0, 21.0, 2072.0, 32.0, 34.0, 39.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B7,"""[0.0, 1.0, 2049.0, 3.0, 4.0, 5.0, 6.0, 2.0, 8.0, 9.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D7,"""[0.0, 226.0, 525.0, 150.0, 183.0, 25.0, 415.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E7,"""[0.0, 516.0, 6.0, 8.0, 10.0, 11.0, 13.0, 14.0, 21.0, 22.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F7,"""[0.0, 1153.0, 770.0, 133.0, 135.0, 392.0, 138.0, 141.0, 271.0, 401.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A8,"""[0.0, 12.0, 13.0, 43023.0, 17.0, 26641.0, 19.0, 20.0, 21.0, 22.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B8,"""[0.0, 8.0, 12.0, 15.0, 19.0, 20.0, 2068.0, 23.0, 24.0, 25.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D8,"""[0.0, 1281.0, 132.0, 7.0, 1160.0, 26.0, 154.0, 1054.0, 2339.0, 420.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E8,"""[0.0, 3.0, 1028.0, 6.0, 7.0, 9.0, 10.0, 523.0, 13.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F8,"""[0.0, 514.0, 3078.0, 6.0, 17.0, 18.0, 531.0, 22.0, 27.0, 546.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_A9,"""[0.0, 2052.0, 7.0, 9.0, 6157.0, 14.0, 15.0, 13.0, 17.0, 18.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 2053.0, 8.0, 9.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_D9,"""[0.0, 6.0, 7.0, 10.0, 523.0, 13.0, 15.0, 22.0, 536.0, 25.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_E9,"""[0.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
SDP_F9,"""[0.0, 7.0, 9.0, 10.0, 12.0, 525.0, 20.0, 1557.0, 25.0, 26.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
I_TRANSPORT,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_ENSETRECH,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_SANTE,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_ACTSOCIAL,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_OUVRAGESPEC,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
I_CULTURE,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071
TYPE_OPERATION_CONSTR,"""[8.0, 9.0, 11.0, 13.0, 14.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071
DPC,"""[2018-10-31]""",date,date,06d87272-4878-486f-9cd6-fe4ceed23071
DATEREELLE_DECISION_FAV,"""[2018-01-10, 2017-09-20, 2017-11-20, 2017-11-09, 2018-10-30, 2018-09-03, 2017-04-21, 2018-08-07, 2018-06-18, 2018-10-27]""",date,date,06d87272-4878-486f-9cd6-fe4ceed23071
DATEREELLE_DOC,"""[2018-02-15, 2018-09-05, 2018-05-14, 2017-05-02, 2018-10-30, 2018-09-03, 2018-09-10, 2018-03-10, 2018-11-12, 2018-10-22]""",date,,06d87272-4878-486f-9cd6-fe4ceed23071
dateReferentiel,"""[2015-01-01]""",date,date,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
route,"""[N0446, N0021, A0631, N0569, N1029, N0486, A0126, N0058, A0410, N0201]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
longueur,"""[10762, 8744, 15381, 4423, 8436, 3975, 360, 8730, 3668, 2010]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
prD,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
depPrD,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
concessionPrD,"""[N, C]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
absD,"""[360, 968,3, 608, 449, 948, 535, 386, 872,7, 450,1, 580]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
xD,"""[710851,89, 604452,17, 493887,07, 673360,47, 423169,35, 651296,15, 651028,1, 679798,6, 829809,04, 931561,42]""",longitude_l93,longitude_l93,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
yD,"""[6728974,87, 6796975,03, 6262889,18, 6227677,24, 6527776, 6971247,58, 6457520,65, 6811156,02, 6898908,44, 6249325,17]""",latitude_l93,latitude_l93,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
zD,"""[0]""",,booleen,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
prF,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
depPrF,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
concessionPrF,"""[N, C]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
absF,"""[360, 968,3, 608, 449, 948, 535, 386, 872,7, 450,1, 580]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
cumulF,"""[56580, 10757,4, 176841, 2836, 67705, 192420, 27182, 204600, 191589, 96954]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
xF,"""[710851,89, 604452,17, 493887,07, 673360,47, 423169,35, 651296,15, 935365,13, 679798,6, 829809,04, 931561,42]""",longitude_l93,longitude_l93,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
yF,"""[6728974,87, 6796975,03, 6262889,18, 6227677,24, 6527776, 6840747,92, 6971247,58, 6457520,65, 6811156,02, 6866353,44]""",latitude_l93,latitude_l93,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
zF,"""[0]""",,booleen,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
anneeMesureTrafic,"""[2015.0]""",,year,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
typeComptageTrafic,"""[Temporaire journalier, Permanent horaire]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
TMJA,"""[0.0, 8192.0, 73729.0, 24593.0, 122900.0, 24601.0, 81950.0, 32800.0, 16417.0, 40994.0]""",,,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
RatioPL,"""[1,8, 29,6, 24,6, 15,8, 42, 21,8, 5,9, 7, 7,7, 2,8]""",,longitude_l93,0792f0d7-a54f-4a08-bb2a-b9bbc1dd315e
Num_Acc,"""[201700016128, 201700016129, 201700016130, 201700016131, 201700016132, 201700016133, 201700016134, 201700016135, 201700016136, 201700016137]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
place,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
catu,"""[1, 2, 3, 4]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
grav,"""[1, 2, 3, 4]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
sexe,"""[1, 2]""",sexe,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
trajet,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 9.0]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
secu,"""[32.0, 33.0, 2.0, 3.0, 1.0, 41.0, 42.0, 11.0, 12.0, 13.0]""",,code_departement,07bfe612-0ad9-48ef-92d3-f5466f8465fe
locp,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
actp,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
etatp,"""[0.0, 1.0, 2.0, 3.0]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
an_nais,"""[1914.0, 1916.0, 1917.0, 1918.0, 1919.0, 1920.0, 1921.0, 1922.0, 1923.0, 1924.0]""",year,year,07bfe612-0ad9-48ef-92d3-f5466f8465fe
num_veh,"""[I02, A01, D04, C03, Z01, J02, D02, E01, H02, B02]""",,,07bfe612-0ad9-48ef-92d3-f5466f8465fe
Num_Acc,"""[201600008192, 201600008193, 201600008194, 201600008195, 201600008196, 201600008197, 201600008198, 201600008199, 201600008200, 201600008201]""",,,08b77510-39c4-4761-bf02-19457264790f
catr,"""[1, 2, 3, 4, 5, 6, 9]""",,,08b77510-39c4-4761-bf02-19457264790f
voie,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
v1,"""[2.0, 3.0]""",,,08b77510-39c4-4761-bf02-19457264790f
v2,"""[S, N, 7, d, A, 5, m, J, a, G]""",,,08b77510-39c4-4761-bf02-19457264790f
circ,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,08b77510-39c4-4761-bf02-19457264790f
nbv,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
pr,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
pr1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
vosp,"""[0.0, 1.0, 2.0, 3.0]""",,booleen,08b77510-39c4-4761-bf02-19457264790f
prof,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,08b77510-39c4-4761-bf02-19457264790f
plan,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,08b77510-39c4-4761-bf02-19457264790f
lartpc,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
larrout,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
surf,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,08b77510-39c4-4761-bf02-19457264790f
infra,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]""",,,08b77510-39c4-4761-bf02-19457264790f
situ,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]""",,,08b77510-39c4-4761-bf02-19457264790f
env1,"""[0.0, 3.0, 99.0]""",,,08b77510-39c4-4761-bf02-19457264790f
Siren,"""[0.0, 352485379.0, 423329796.0, 509116422.0, 382631943.0, 531824647.0, 388071433.0, 391577608.0, 401145867.0, 130023435.0]""",siren,siren,09511ebe-ebba-4724-9868-2ce5a64e5171
Responsable,"""[ACTUAL 958, HUGUES ET GIRAULT NOTAIRES ASSOCIES, VALERIE DELCOURT NOTAIRE, CONSEIL DEPARTEMENTAL DES ARDENNES, SAINT-NABOR SERVICES, SEPIETER HENDRICK, AIS, BEVIGNANI LAURENT, BOUGRIER LAURENT, CABINET PANTZ AVOCATS]""",,,09511ebe-ebba-4724-9868-2ce5a64e5171
Adresse,"""[11A RUE DUMONT D'URVILLE, ZAC DE MOUDONG SUD - LOT N° 10 L'ENTRE DEUX MERS, 8 BOULEVARD DU GENERAL DE GAULLE, 54 RUE GAMBETTA, 31 BOULEVARD DU NORD BP 50, 2 RUE PAUL CLAUDEL, BP 23 MAHAREPA, 195 RUE DU PARC BP60033, 13 RUE MACEDONIO MELLONI, 17 AVENUE GEORGE V]""",adresse,adresse,09511ebe-ebba-4724-9868-2ce5a64e5171
Code_Postal,"""[22360, 92807, 56580, 85620, 68062, 22300, 38024, 75002, 24660, 60690]""",code_postal,,09511ebe-ebba-4724-9868-2ce5a64e5171
Ville,"""[ST JEAN DU CARDONNAY, TEILLET, LEVIER, HANGEST EN SANTERRE, LE CHESNAY, RENNES, ST PHILBERT DE GRAND LIEU, NONTRON, EVIAN CEDEX, SAINT MARTIN D'AUXIGNY]""",commune,,09511ebe-ebba-4724-9868-2ce5a64e5171
NAF,"""[3250B Fabrication d'instruments et de fournitures à usage médical et dentaire, 1729Z Fabrication d'articles en papier ou en carton, 0111Z Cultures non permanentes, 513J Commerce de gros de produits alimentaires, 3700Z Collecte et traitement des eaux usées, 6020A Programmation de télévision et télédiffusion, 2016Z Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synt, 1061B ""Travail des grains ; fabrication de produits amylacés"", 2053Z Fabrication d'autres produits chimiques, 723Z Traitement de données]""",,,09511ebe-ebba-4724-9868-2ce5a64e5171
TypeCIL,"""[PROFESSIONNEL, SALARIE, INTERNE, MUTUALISE, EXTERNE]""",,,09511ebe-ebba-4724-9868-2ce5a64e5171
Portee,"""[Etendue, Générale, Partielle]""",,,09511ebe-ebba-4724-9868-2ce5a64e5171
Num_Acc,"""[200900000001, 200900000002, 200900000003, 200900000004, 200900000005, 200900000006, 200900000007, 200900000008, 200900000009, 200900000010]""",,date,0a25081b-89b6-4f7c-9d31-72ec679f0abf
catr,"""[1, 2, 3, 4, 5, 6, 9]""",,,0a25081b-89b6-4f7c-9d31-72ec679f0abf
voie,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,0a25081b-89b6-4f7c-9d31-72ec679f0abf
v1,"""[2.0, 3.0]""",,,0a25081b-89b6-4f7c-9d31-72ec679f0abf
v2,"""[S, l, N, 7, d, A, 5, s, m, J]""",,,0a25081b-89b6-4f7c-9d31-72ec679f0abf
circ,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,0a25081b-89b6-4f7c-9d31-72ec679f0abf
