columns,sample,human_detected,csv_detected,id,,,,,,,,,,,,,,,,,,,,,,adresse
SDP_A4,"""[0, 8, 2060, 18, 20, 27, 29, 31, 32, 2082]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B4,"""[0, 2, 4, 5, 6, 7, 8, 10, 12, 13]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D4,"""[0.0, 513.0, 5.0, 10.0, 14.0, 15.0, 16.0, 22.0, 24.0, 25.0]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E4,"""[0, 1, 2, 3, 4, 5, 518, 7, 8, 11]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F4,"""[0, 5, 7, 10, 15, 25, 26, 27, 30, 31]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_A5,"""[0.0, 2560.0, 530.0, 1042.0, 531.0, 534.0, 27.0, 1053.0, 31.0, 33.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B5,"""[0, 513, 3, 518, 9, 522, 11, 525, 20, 1557]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D5,"""[0, 128, 386, 388, 7, 394, 14, 656, 275, 20]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E5,"""[0, 3, 4, 6, 137, 265, 14, 17, 23, 408]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F5,"""[0, 258, 136, 140, 787, 148, 21, 151, 24, 410]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_A6,"""[0, 512, 2564, 28680, 1544, 1548, 2068, 21, 24, 3622]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B6,"""[0, 512, 514, 3, 2560, 513, 6, 5, 517, 10]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D6,"""[0, 67, 515, 230, 41, 432, 273, 314]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E6,"""[0, 2176, 3, 4, 7555, 8, 650, 6418, 3218, 20]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F6,"""[0, 1282, 132, 4, 3463, 4619, 526, 1815, 164, 550]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_A7,"""[0.0, 4103.0, 2060.0, 2063.0, 4117.0, 2072.0, 28.0, 29.0, 4128.0, 6177.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B7,"""[0, 1, 3, 5, 6, 7, 12, 13, 14, 15]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D7,"""[0.0, 65.0, 98.0, 544.0, 613.0, 357.0, 75.0, 13.0, 45.0, 210.0]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E7,"""[0, 3, 516, 6, 7, 14, 16, 17, 19, 24]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F7,"""[0.0, 257.0, 130.0, 136.0, 394.0, 139.0, 275.0, 149.0, 534.0, 153.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_A8,"""[0, 2049, 8, 10, 11, 14, 17, 18, 23, 6169]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B8,"""[0, 1, 3, 4, 5, 6, 8, 10, 11, 12]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D8,"""[0, 258, 2182, 268, 14, 18, 21, 279, 283, 284]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E8,"""[0, 512, 2, 3, 5, 8, 10, 11, 13, 14]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F8,"""[0.0, 512.0, 13.0, 16.0, 23.0, 25.0, 29.0, 34.0, 37.0, 38.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_A9,"""[0.0, 3.0, 2052.0, 5.0, 4100.0, 10.0, 12.0, 17.0, 2066.0, 19.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_D9,"""[0, 5, 518, 9, 11, 27, 30, 31, 35, 37]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_E9,"""[0, 2, 3, 4, 5, 7, 8, 10, 12, 17]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
SDP_F9,"""[0, 257, 388, 5, 518, 688, 1416, 9, 646, 139]""",,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_TRANSPORT,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_ENSETRECH,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_SANTE,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_ACTSOCIAL,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_OUVRAGESPEC,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
I_CULTURE,"""[0, 1]""",booleen,booleen,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
TYPE_OPERATION_CONSTR,"""[8, 9, 11, 13, 14]""",,,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
DPC,"""[2018-02-28]""",date,date,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DECISION_FAV,"""[2018-01-10, 2017-07-18, 2017-01-24, 2017-09-20, 2018-02-15, 2017-09-19, 2016-09-20, 2017-02-26, 2017-11-20, 2017-01-23]""",date,date,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DOC,"""[2017-07-18, 2017-09-20, 2018-01-10, 2017-09-06, 2018-02-15, 2017-11-20, 2017-10-10, 2017-11-09, 2017-09-22, 2018-02-23]""",date,date,04b575ae-155b-4cba-abd4-1a5e65c36eb3,,,,,,,,,,,,,,,,,,,,,,
insee,"""[57337, 42224, 55470, 43060, 08107, 46329, 54127, 55341, 58068, 02654]""",code_commune_insee,code_commune_insee,0693014d-0a4a-4690-930a-0a7d5013ba56,,,,,,,,,,,,,,,,,,,,,,
nom,"""[Saint-Étienne-d'Orthe, Goussonville, Le Chaffaut-Saint-Jurson, La Nouaye, Saint-Viaud, Lanarvily, Grand-Bourg, Fellering, Mosson, Montmacq]""",commune,commune,0693014d-0a4a-4690-930a-0a7d5013ba56,,,,,,,,,,,,,,,,,,,,,,
couleur,"""[1, 2, 3, 4, 5]""",,,0693014d-0a4a-4690-930a-0a7d5013ba56,,,,,,,,,,,,,,,,,,,,,,
REG,"""[32.0, 1.0, 2.0, 3.0, 4.0, 6.0, 75.0, 44.0, 76.0, 11.0]""",code_region,code_region,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
DEP,"""[42, 17, 50, 51, 94, 33, 52, 92, 48, 05]""",code_departement,code_departement,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
COMM,"""[22360, 53014, 42224, 77251, 79202, 32078, 33243, 35288, 49023, 23030]""",commune,code_commune_insee,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ANNEE_DEPOT,"""[Nombre :, 2017, 2015, 2012, 2016, 2013, 2018, 2014]""",year,year,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ID_PC,"""[04223318R0005, 0292061800016, 05726918N0051, 03148318P0027, 02122318R0009, 07511618V0068, 0281101800008, 05021818Y0035, 00309818A0010, 08848318A0009]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
CAT_MOA,"""[8.0, 9.0, 2.0, 1.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
TYPE_MOA,"""[2.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
RS_D,"""[GROUPE GETHERM SARL, Com d Agglo Saint-Dizier Der B, SA LE BLAUDY, Loi 1908, SYNDICAT INTERCOMMUNAL A VOCAT, GAEC BIDOND'LAIT, SARL LA CARLARIE, CEGITEL, Centrale de la Frasse, KRONOSOL SARL 57]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
DENOMINATION_D,"""[Communaute de Communes Carnelle Pays de France, REGION ILE DE FRANCE, ESPACE HENRI BESSEMER, CONSEIL GENERAL DES PYRENEES ORIENTALES, SAS M ET E, GAEC DU CLOS ROSET, SCI VILLENOY INVEST, DREAM, COMMUNE DE BOUC BEL AIR, SCI MTS]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SIRET_D,"""[95751521600043, 32936852601084, 48062277800011, 30110075600081, 79975931100019, 4008519940030, 84147837300019, 21700261700017, 83199779600014, 20004534200017]""",siret,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_D,"""[67 , 360, 171, 1/3/5, 50, 94, 52, 41/45, 644, 449]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_D,"""[CHE, espla, Quart, BD, IMP, lieu, Allee, route, squar, Domai]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_D,"""[Avenue Foucault de Pavant, Jean Lenoir, MARZET, Grande Rrue, ZA LE MILAN, AVENUE DES MOULINS, rue des Parchemins, PLACE NEUVE, Rue de Lavernhe, rue de la Loire]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_D,"""[Vers le Pre, Trevoaleg, LA PETITE RAGELIERE, ZI Les Petites Landes, La Cudotte, CS 24218, BASTIDE, GALY, Lotissement Trapeze, La Ferme du Mesnil]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_D,"""[231, 42, 96232, BP 85, 215, 524, 15129, 51, 50, 22300]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_D,"""[56580, 69780, 26160, 26420, 46190, 73500, 34110, 20132, 19150, 91080]""",code_postal,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_D,"""[Perols, LANDRY, BETAILLE, SAINT-MAURICE -- ETUSSON, RENNES, ST PHILBERT DE GRAND LIEU, Plevin, Saint Mard, SAINT PATRICE DE CLAIDS, BLAUSASC]""",commune,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_D,"""[19, 7, 5, 20, 17, Cedex, 43260, 07, 2, 4]""",,code_region,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_PAYS_D,"""[131.0, 132.0, 100.0, 137.0, 140.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_T,"""[2 - 4, 8 ET, 360, 50, 94, 52, 319, 644, 0044, 140]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_T,"""[CHE, Squar, Quart, BD, IMP, Allee, route, avenu, Rue d, villa]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_T,"""[PECHDALBERT, Auguste Blanqui, Le Bois Blanc Le mauvais p, AV JACQUES DOUZANS, rue Amedee Gordini, MARZET, AV MARCEL PAUL, ZA LES BOULAIES, RUE  SAINTE, de Pierrefeu]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_T,"""[les contamines, LES COURBETTIERES, ZAC du long jardin, 4-6-16 Et 18 Rue du Cdt Charcot, Cami de la Coma Serra, Site du Stade de l'Est, Trevoaleg, LA PETITE RAGELIERE, ZONE DE POPEY, LE GRAND LAUNAY]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_T,"""[3331.0, 1123.0, 9.0, 10.0, 10321.0, 3825.0, 49.0, 243.0, 214.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_T,"""[69780, 78113, 46190, 26420, 73500, 34110, 20132, 19150, 22300, 80670]""",code_postal,code_postal,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_T,"""[VOUNEUIL-SOUS-BIARD, BETAILLE, SAINT-MAURICE -- ETUSSON, SAINT VALLIER DE THIEY, LE CHESNAY, RENNES, LA BOUILLADISSE, Saint-Cyr-l Ecole, Plevin, Saint Mard]""",commune,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_T,"""[9.0, 25645.0, 59376.0, 13108.0, 84918.0, 43260.0, 93885.0, 6206.0, 1535.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
CADASTRE1,"""[0826AC, 0428BM, 0118A, 09ZO, 771pAW, 9ZM, 795CN, 0835A, 237ZM, 532AH]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
CADASTRE2,"""[0036MP, 92AP, 20380F, 0245EV, 01890A, 0287N0, 282BE, 0500AR, 0053ZM, 116AW]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
CADASTRE3,"""[0316AB, 0236EE, 55AT, 5806, 112AW, 2AK, 0667BC, 07620E, 0157BW, 0068ZS]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
TYPE_EVT,"""[1.0, 2.0, 3.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SUPERFICIE_T,"""[0.0, 1.0, 8.0, 8200.0, 65550.0, 573457.0, 57361.0, 19.0, 8211.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
LOTISSEMENT,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
ZAC,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
AFU,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
NATURE_PROJET,"""[1.0, 2.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_EXTENSION,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_SURELEVATION,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_NIVSUPP,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
NB_CHB,"""[0.0, 2.0, 3.0, 4.0, 8.0, 10.0, 12.0, 140.0, 14.0, 15.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A2,"""[0.0, 1028.0, 526.0, 20.0, 2078.0, 30.0, 550.0, 1064.0, 41.0, 1082.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B2,"""[0.0, 4.0, 6.0, 12813.0, 15.0, 17.0, 11282.0, 20.0, 21.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D2,"""[0.0, 263.0, 139.0, 395.0, 140.0, 401.0, 280.0, 1306.0, 158.0, 161.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E2,"""[0.0, 5.0, 6.0, 11.0, 15.0, 17.0, 914.0, 21.0, 150.0, 157.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F2,"""[0.0, 387.0, 261.0, 2310.0, 1414.0, 6.0, 139.0, 140.0, 655.0, 401.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A3,"""[0.0, 10.0, 12.0, 14.0, 15.0, 17.0, 19.0, 20.0, 21.0, 2069.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B3,"""[0.0, 1.0, 2.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D3,"""[0.0, 7.0, 9.0, 13.0, 15.0, 18.0, 19.0, 20.0, 22.0, 23.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E3,"""[0.0, 513.0, 2.0, 1.0, 5.0, 1030.0, 7.0, 10.0, 11.0, 12.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F3,"""[0.0, 2.0, 514.0, 516.0, 7.0, 2568.0, 523.0, 14.0, 528.0, 19.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A4,"""[0.0, 12.0, 18.0, 21.0, 23.0, 24.0, 27.0, 28.0, 30.0, 32.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B4,"""[0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D4,"""[0.0, 2.0, 4.0, 5.0, 3078.0, 6.0, 522.0, 11.0, 14.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E4,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F4,"""[0.0, 1.0, 3.0, 4.0, 6.0, 7.0, 8.0, 522.0, 12.0, 17.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A5,"""[0.0, 1028.0, 517.0, 6660.0, 3076.0, 520.0, 1541.0, 1546.0, 523.0, 2575.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B5,"""[0.0, 3.0, 4.0, 2563.0, 522.0, 13.0, 526.0, 15.0, 530.0, 1557.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D5,"""[0.0, 5.0, 7.0, 397.0, 530.0, 21.0, 22.0, 24.0, 1444.0, 549.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E5,"""[0.0, 1.0, 3330.0, 3.0, 4.0, 1541.0, 135.0, 264.0, 9.0, 906.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F5,"""[0.0, 134.0, 7.0, 135.0, 9.0, 397.0, 142.0, 655.0, 16.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A6,"""[0.0, 16386.0, 6148.0, 2054.0, 4112.0, 25.0, 106529.0, 14373.0, 37.0, 28712.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B6,"""[0.0, 1.0, 2.0, 3.0, 6.0, 12.0, 14.0, 16.0, 17.0, 19.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D6,"""[0.0, 35.0, 420.0, 1604.0, 72.0, 110.0, 1231.0, 1360.0, 496.0, 565.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E6,"""[0.0, 1027.0, 517.0, 5.0, 774.0, 14862.0, 142.0, 144.0, 272.0, 17.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F6,"""[0.0, 1035.0, 272.0, 5906.0, 288.0, 35.0, 678.0, 39.0, 40.0, 5294.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A7,"""[0.0, 4099.0, 12295.0, 9.0, 20.0, 21.0, 2072.0, 32.0, 34.0, 39.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B7,"""[0.0, 1.0, 2049.0, 3.0, 4.0, 5.0, 6.0, 2.0, 8.0, 9.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D7,"""[0.0, 226.0, 525.0, 150.0, 183.0, 25.0, 415.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E7,"""[0.0, 516.0, 6.0, 8.0, 10.0, 11.0, 13.0, 14.0, 21.0, 22.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F7,"""[0.0, 1153.0, 770.0, 133.0, 135.0, 392.0, 138.0, 141.0, 271.0, 401.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A8,"""[0.0, 12.0, 13.0, 43023.0, 17.0, 26641.0, 19.0, 20.0, 21.0, 22.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B8,"""[0.0, 8.0, 12.0, 15.0, 19.0, 20.0, 2068.0, 23.0, 24.0, 25.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D8,"""[0.0, 1281.0, 132.0, 7.0, 1160.0, 26.0, 154.0, 1054.0, 2339.0, 420.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E8,"""[0.0, 3.0, 1028.0, 6.0, 7.0, 9.0, 10.0, 523.0, 13.0, 15.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F8,"""[0.0, 514.0, 3078.0, 6.0, 17.0, 18.0, 531.0, 22.0, 27.0, 546.0]""",,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_A9,"""[0.0, 2052.0, 7.0, 9.0, 6157.0, 14.0, 15.0, 13.0, 17.0, 18.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 2053.0, 8.0, 9.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_D9,"""[0.0, 6.0, 7.0, 10.0, 523.0, 13.0, 15.0, 22.0, 536.0, 25.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_E9,"""[0.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
SDP_F9,"""[0.0, 7.0, 9.0, 10.0, 12.0, 525.0, 20.0, 1557.0, 25.0, 26.0]""",,,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_TRANSPORT,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_ENSETRECH,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_SANTE,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_ACTSOCIAL,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_OUVRAGESPEC,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
I_CULTURE,"""[0.0, 1.0]""",booleen,booleen,06d87272-4878-486f-9cd6-fe4ceed23071,,,,,,,,,,,,,,,,,,,,,,
